date,CSCO×PANW_60,CSCO×PANW_30,CSCO×CRWD_60,CSCO×CRWD_30,PANW×CRWD_60,PANW×CRWD_30
2025-11-04,0.28515490428997675,0.48920453235561706,0.32408391968176486,0.3497350544604876,0.5625072164864481,0.7825181661085621
2025-11-05,0.27179974449095123,0.48788227714748644,0.3182562056029911,0.3429650912146759,0.56528385446961,0.774626940468044
2025-11-06,0.2930304282912259,0.49687430680347006,0.31457756587181807,0.35646537543882634,0.5700770131169214,0.7860815373315789
2025-11-07,0.2693218645123582,0.500519409958426,0.3024764966009315,0.37859589691858636,0.5628322245573643,0.7921162624759639
2025-11-10,0.4096741657881744,0.5152231351876932,0.3654051985914937,0.39836191974182306,0.5775576913250129,0.8011424027574054
2025-11-11,0.4180839972486567,0.5134972906341391,0.37383260749990727,0.4037170953445303,0.5744541771620736,0.7957287920061286
2025-11-12,0.2730318595039604,0.27236173776912015,0.30945086477333134,0.29559322298004526,0.6268972762129861,0.7841683194989002
2025-11-13,0.13560521909415754,0.12233239935579217,0.2035252655890958,0.12151893783138405,0.6476937267405698,0.8164081539673811
2025-11-14,0.13343154430009257,0.11929329744382494,0.203455528881755,0.11951049768922566,0.6449941945181471,0.8131113198398545
2025-11-17,0.13730350749983827,0.09950672930504437,0.20657136049750394,0.12142830843516511,0.6473691929122414,0.8294661416980467
2025-11-18,0.14029422911120373,0.10584555847974593,0.21446763136829294,0.1401710998181017,0.6506934546801245,0.8261872775067497
2025-11-19,0.13901260585021372,0.04003965865241564,0.2261209745037266,0.08843179517810448,0.6453288406434049,0.7886374596008578
2025-11-20,0.31967196206721354,0.3036718437115767,0.28129140412191883,0.20781995929607874,0.6356353246671785,0.7707258930887879
2025-11-21,0.3017129858951413,0.2394139008226126,0.25449185346492736,0.12294604069855287,0.6300442449034753,0.754731176979605
2025-11-24,0.30117431994093474,0.2769845843656891,0.24499907333555487,0.1472072887396294,0.6418957374592636,0.7340099130337305
2025-11-25,0.30518941052098353,0.31211194756522564,0.22399229199230147,0.2086606125726097,0.6490645530426401,0.7210086140053245
2025-11-26,0.30835598645596923,0.31438615779777423,0.22763914004877314,0.22045619673354627,0.6493238786718731,0.710091864687415
2025-11-28,0.31736890015275115,0.32538538444596754,0.2323180418131047,0.2178586127165209,0.6493546219109506,0.7140550233638433
2025-12-01,0.34487754757775013,0.3224957460312571,0.25029267736604305,0.22825559485951155,0.6503829673805105,0.7192886896260525
2025-12-02,0.3544713465699603,0.32724765623234947,0.26090332821178425,0.23641393261094124,0.6492138463830975,0.7116375244090456
2025-12-03,0.36144756464764727,0.3451085899445981,0.2681658013981183,0.24478830069679533,0.6520378981286332,0.723515165195547
2025-12-04,0.3605494077770696,0.33630863793233184,0.2697178031831629,0.2442397821699887,0.6354079965643094,0.679795655791385
2025-12-05,0.3630121792942663,0.34845237221656933,0.27857727757252976,0.30277014908111305,0.6276845165708671,0.6695548837735027
2025-12-08,0.3421599609826981,0.3327870687091008,0.2874015802533338,0.3063470734098725,0.6235724762650671,0.6501419388102109
2025-12-09,0.339503244081009,0.32557309494049624,0.2854166684886243,0.30584436065815995,0.6201956069820465,0.6518342445029904
2025-12-10,0.33441633451420444,0.31240525662792634,0.2848714811834106,0.27712920523479007,0.618579478358966,0.6556344778187498
2025-12-11,0.3388159756628006,0.30009724318336944,0.28788129268244245,0.2820984029519499,0.6205771640406896,0.659725919719503
2025-12-12,0.3131329499444158,0.2525627942596176,0.3038082535811796,0.35091525045133504,0.6888768544927303,0.6317124086227239
2025-12-15,0.31033259611711583,0.23712387317915032,0.29076706750894016,0.3248148916841495,0.7058067001995927,0.6513413785791464
2025-12-16,0.30406140494403744,0.22313198400286965,0.280615930623008,0.29119699504111135,0.7115992741684621,0.6621659210990776
2025-12-17,0.3176886870693406,0.2104753410335177,0.3114472165568604,0.28130985098434613,0.711732556180311,0.6559405751867438
2025-12-18,0.3217424776957271,0.2259018292415671,0.3145203435430042,0.2994900912469114,0.7124426464791372,0.6665904905071335
2025-12-19,0.3227907194155658,0.23479476590143522,0.32080662471643207,0.32024043957849463,0.7177861769358146,0.6701756558136718
2025-12-22,0.31754127488413086,0.22083192199756868,0.3338437657741248,0.32178495556101205,0.7184946750213409,0.6692264612746597
2025-12-23,0.31663411721589174,0.1995463412088926,0.33267797557761264,0.29798380264605806,0.717723105787438,0.6498359082091314
2025-12-24,0.31795273410332564,0.2129248742323239,0.33202748230665163,0.30225091331766646,0.7181611682499619,0.6505169629824631
2025-12-26,0.31679175031549345,0.35457390796876664,0.3310115644677458,0.37409253932164155,0.7148994742828111,0.6485850143081533
2025-12-29,0.32905797521802327,0.5874667434713491,0.3322037679399674,0.6454023632886531,0.7229435043452253,0.6309338384098581
2025-12-30,0.3271029690321619,0.5820610270617856,0.3312427781268714,0.6338196615631474,0.7217213651965135,0.6330562791716531
2025-12-31,0.3166596831742031,0.58408500653539,0.3288449678484215,0.636078576995515,0.7244608136841935,0.6342631384669317
2026-01-02,0.32543519656377323,0.5891043704775386,0.3402371875949653,0.6421367789404762,0.7359317522495815,0.6642277317679358
2026-01-05,0.28639840835755015,0.581178948934528,0.30401289063476566,0.6137029230217989,0.7154287783463424,0.6828566283470897
2026-01-06,0.270034814254387,0.24882909283079874,0.3019969690031495,0.5329333480236543,0.7128179815326304,0.6574438303111891
2026-01-07,0.18786343413568313,0.18874567234274509,0.22928873451311796,0.4658316229190356,0.7268584638218264,0.72007509052625
2026-01-08,0.2147661390775588,0.21667155714133482,0.2666774870006569,0.5031165327561129,0.720514744726144,0.7600513252227239
2026-01-09,0.25041512606470073,0.21285796841970006,0.3126527619551002,0.49504923561097325,0.6990822532168404,0.7203046856704864
2026-01-12,0.25400296906269226,0.2095676524159882,0.31332982357961564,0.49150666853177793,0.6983385508884709,0.7223745792074607
2026-01-13,0.26239656652273136,0.18589838510568427,0.30744683409144535,0.45460209395367474,0.6974989810338547,0.712207154018637
2026-01-14,0.24899834907543358,0.15461072900454428,0.31503139756081944,0.4651317934911879,0.6929699834112389,0.705302288091682
2026-01-15,0.23011128120138166,0.08342847950580384,0.3011450809877201,0.4015948825186904,0.6874538963190128,0.7038951881851875
2026-01-16,0.23118313414137107,0.03337170760800418,0.3012404422791493,0.37390915868613195,0.6894380178397193,0.689668482607889
2026-01-20,0.25162054289807206,0.11070122745149738,0.3247539348551563,0.42950791536029237,0.6944130897417824,0.7455979411132059
2026-01-21,0.2557493954659695,0.0801667949594343,0.36014129529188993,0.43645594805777355,0.6886423001594064,0.7276117496020562
2026-01-22,0.25623091390166475,0.13827631337770793,0.363890003502849,0.44773161450075993,0.6859535341806086,0.7614362282989976
2026-01-23,0.24563273368523725,0.12736117393990437,0.36127305555408445,0.43864557914099805,0.6850408186111288,0.7581272223152579
2026-01-26,0.277397026914573,0.26738600430563964,0.38552327394690256,0.5355535636319043,0.704261717358448,0.7918431408482566
2026-01-27,0.2571872650966887,0.22561617214966873,0.4056543156628857,0.5674996079624722,0.7014958223264247,0.7774780390871777
2026-01-28,0.2517047768184156,0.2653845574064953,0.42306985729601737,0.5301391803922852,0.7023788349028642,0.8099599219098511
2026-01-29,0.2614543099540772,0.3271303716250716,0.4231119908495075,0.5674558948827669,0.7257719097481071,0.8317379898682884
2026-01-30,0.2639526486024612,0.34248913518780066,0.41204398827397803,0.5813309988984094,0.7298062833502086,0.8267655398539665
2026-02-02,0.22159803026759384,0.23734052868295438,0.36364822643596456,0.4724679008684179,0.7245338913813113,0.8207127639886215
2026-02-03,0.1179231076055969,-0.023377885808354686,0.2860011273170636,0.2722115244260736,0.7423800356259045,0.8305456707238389
2026-02-04,0.10083873665805117,-0.06603673379012673,0.29835737434078685,0.2704476677713469,0.736963165172436,0.8167890992976
2026-02-05,0.046556044592911246,-0.14158720337644817,0.20504856683658684,0.10359265307463132,0.7892575914523815,0.8817306127491997
2026-02-06,0.0772976624000755,-0.03438856255515196,0.24243046009372846,0.21176099470465426,0.7936049830252252,0.8905273819726189
2026-02-09,0.12390761305659956,0.04975345571964023,0.2694144939509241,0.25656557617632586,0.8029946782032935,0.8939453132744535
2026-02-10,0.1784096982555474,0.05035154733954674,0.2882005979239475,0.243264661957503,0.8028416434604314,0.8882193733798509
2026-02-11,0.2434814119684314,0.04369240720877859,0.36135549387573995,0.22778738084249692,0.7989291222688134,0.8873429951433791
2026-02-12,0.2042501897695285,0.09342493450976859,0.24918864923943873,0.1530086715520632,0.799818698731676,0.8866831221096114
2026-02-13,0.22303806009848123,0.12162771775700341,0.274028873352278,0.18807601709572808,0.805096388025756,0.8905700842744657
2026-02-17,0.2209928884717871,0.1141891957172198,0.2685329535314735,0.1788151804050329,0.8102178535079056,0.8876769095084471
2026-02-18,0.16995407103631616,0.06291436792285399,0.2658241512215727,0.18485294826978468,0.7446927715110194,0.7793252763243983
2026-02-19,0.08879610824522735,0.07038492490996806,0.23648503807662294,0.1879713402949918,0.7391845451753154,0.7785172605074705
2026-02-20,0.0879699961917409,0.09213759931443712,0.2061809863076417,0.1734131920401382,0.7065042774556032,0.6991111676104194
2026-02-23,0.10426533206890022,0.10699757467080595,0.23601729053101556,0.20504171426844697,0.699482841808535,0.6816096980380243
2026-02-24,0.10197661669421093,0.10566164478002794,0.23700466208402773,0.20948148166896624,0.6930587914356281,0.6820642898607796
2026-02-25,0.11123395109648432,0.11742842176098575,0.24442857270538543,0.21833883095147222,0.70282207051423,0.6985876462432768
2026-02-26,0.0833924911444894,0.07540909325834687,0.21489978121173808,0.18181864935352932,0.7141962025620929,0.720447388497249
2026-02-27,0.08003933794584253,0.08464245412111132,0.20403852192117677,0.16926757134740208,0.7113941531355247,0.7191420930266
2026-03-02,0.07450211226183971,0.08626483796658113,0.19446010577875125,0.16524970492021412,0.7087243364344038,0.7224666981939147
2026-03-03,0.05558923028523136,0.06915707419375174,0.18573210851835817,0.15957839514547678,0.7049921155183384,0.7171465549070968
2026-03-04,0.06998996414047144,0.07241256868538218,0.20686584726364127,0.16889028313634719,0.7183615011895541,0.720997032824654
2026-03-05,0.05597541369794379,0.05354452153283569,0.18931157740266538,0.14647235643700987,0.7317453751233642,0.7376436034441517
2026-03-06,0.052752347885113265,0.03959344551940352,0.1821751026958056,0.1379761835450744,0.7380528212140084,0.7367511204710079
2026-03-09,0.04859673705883733,0.035263922986600936,0.16659378721431678,0.12293590071661348,0.7378748819008684,0.7372907896950069
2026-03-10,0.05437912420005857,0.009213687666533146,0.16809889716627432,0.09772095807732158,0.7401379735194645,0.7305818880796081
2026-03-11,0.05006314838075182,0.009520722856692287,0.16982990048948302,0.08875847176932014,0.7392472112090491,0.731867500282755
2026-03-12,0.052434494425141795,0.004981936878729309,0.16127596719200663,0.0902921528484729,0.7436197810008423,0.7286867783331559
2026-03-13,0.05727740328793551,-0.006558024150521515,0.1676277838694134,0.08341882730602487,0.737608968852709,0.7109315884891023
2026-03-16,0.060847638061111785,-0.004904500203020819,0.1599204908158786,0.0732792393479516,0.723783621111506,0.6947601295460903
2026-03-17,0.05070955171285745,0.006184682603216129,0.1461428689661369,0.08148706240233608,0.721859940135643,0.6968506552152453
2026-03-18,0.04500210333337372,0.0829231246450928,0.13697758180288938,0.11839454409420856,0.7199548039672957,0.6862096761759983
2026-03-19,0.0433332526172,0.08830357056400194,0.12838374059663943,0.10075773211161515,0.7150187506572936,0.68394401582718
2026-03-20,0.05827221410171321,0.17945959698856484,0.1380754761821381,0.17768466301651245,0.7261271815225468,0.6165665172217399
2026-03-23,0.062144689770626135,0.14579096220190607,0.14178173185756868,0.14090059047147557,0.7266746702174744,0.5975628564129811
2026-03-24,0.028960527688777972,0.030303837871784322,0.11063235448498678,0.06398413854190854,0.7376615362198573,0.6178525894583928
2026-03-25,0.020705281694299898,0.012933374552895522,0.10630642135277704,0.05776146472473913,0.7374561524706701,0.6229334918329563
2026-03-26,0.02185648971799098,0.019333665536782507,0.10651433991445719,0.06304708402260784,0.7392694159006119,0.6279056233481916
2026-03-27,0.06873425460840989,0.03244856761577439,0.1382272417398395,0.14811756960252603,0.7539181494164808,0.6648143723299701
2026-03-30,0.010940699245270264,-0.1682566724628873,0.10827394147975852,0.012699856069569268,0.7540450558803959,0.6562529776621087
2026-03-31,0.013220314065727391,-0.14357995986779692,0.10771154765080738,0.023922186217731494,0.7536738998460366,0.6586345566542794
2026-04-01,0.016729281432878235,-0.06175149628896559,0.10981293498434104,0.021277054284137967,0.753947768462364,0.7576146087658472
2026-04-02,0.028846242931982773,-0.03460667098146,0.11647399281590258,0.03399494924064249,0.7573216851884876,0.7716925729245167
2026-04-06,0.0368887825220334,-0.03792499135511747,0.1263880561215949,0.07347594833601623,0.7476230917535022,0.7912600511574355
2026-04-07,0.03373744683431029,-0.08842933604490298,0.11864009792955255,-0.05562621412832889,0.7612166918961923,0.8353197597991806
2026-04-08,0.0546375952856157,-0.032512616600255076,0.124338262427725,-0.04743811688701659,0.7638244840097125,0.8359118629017552
2026-04-09,0.061961033890052725,-0.014876737719475583,0.13192878235849345,-0.020706726888033353,0.7723954429174543,0.848519814857622
2026-04-10,0.07537270904393105,0.07945865380281011,0.13883938676864546,0.05464999540273943,0.7705335140025642,0.836140844971851
2026-04-13,0.07530999761800905,0.08348584748279564,0.1320360895218847,0.07628419583035502,0.7823807755174593,0.8508961388129679
2026-04-14,0.07874386152070548,0.08318893777754535,0.13392491346917185,0.07989968368201796,0.7821974875108919,0.8591867714401374
2026-04-15,0.07659011811020183,0.09929878440026749,0.12998536935134872,0.07791652413815957,0.7837160192241907,0.8641625908668389
2026-04-16,0.07638889671664024,0.10292801545572058,0.12663212856588296,0.04903382777419903,0.7833498999547772,0.8701601611334663
2026-04-17,0.07964959912801997,0.131858404719266,0.1305928140198205,0.09949012144972927,0.7866732059996239,0.8662829643708995
2026-04-20,0.0824192273346716,0.15710701889557896,0.134042438294865,0.12627128760171438,0.7874873226891463,0.8654929860539731
2026-04-21,0.09615865546819241,0.19900047692679615,0.1459202789115452,0.19906830031745112,0.7919483799967879,0.8726467838465324
2026-04-22,0.0795551910802572,0.18726333258785305,0.12728144608783654,0.18508948992540414,0.7936130811057197,0.8777047358003297
2026-04-23,0.0962567428475225,0.23386608737731462,0.13336878036931507,0.22799409582540814,0.8020285198158431,0.8907614721170806
2026-04-24,0.0972448282838182,0.24397790074279124,0.13426012857879605,0.22837252999930335,0.7994981629192062,0.8885157097891402
2026-04-27,0.0836674616120169,0.2236804554828686,0.1244423194583341,0.21500311732296884,0.7926263394390113,0.8894690088444794
2026-04-28,0.08809718020993476,0.2345956792349615,0.12329803485298386,0.22575428388638458,0.7925196102725461,0.9111133878828966
2026-04-29,0.09567982623935803,0.22568258861671864,0.12298886093192513,0.20462993350641934,0.7919766783461276,0.9115857833597661
2026-04-30,0.13004427490529413,0.2094487002941881,0.1411924481918148,0.20117762802648056,0.7890968959736132,0.9133602410181739
2026-05-01,0.13259421687202766,0.2077905787927245,0.13498561012518948,0.20622499241618197,0.7909289588207278,0.9184571486832612
2026-05-04,0.16830970723449457,0.17214277538638076,0.17301730436535107,0.16874529729962062,0.7644759551837665,0.9125737014651488
2026-05-05,0.14950683775369616,0.16437222004306853,0.15504901724073805,0.17253120721325244,0.7579178683636879,0.9076383385484544
2026-05-06,0.13188764154880686,0.23920637842402567,0.15461837821064484,0.2903295645988398,0.7541296212961884,0.8956372695030571
2026-05-07,0.13254863319127505,0.24949199095539054,0.15713941268816042,0.2893193899683134,0.7757531489180327,0.907743778212496
2026-05-08,0.18089506397881877,0.3290580538948231,0.18594504362999065,0.33327126005323493,0.780121636526129,0.9083892830074488
2026-05-11,0.1840354660821395,0.23742072846725742,0.2222413538284773,0.24733974488338323,0.7812628655091589,0.8924444201123929
2026-05-12,0.1729240482646552,0.39132801811631246,0.2053315232470895,0.32438227150419446,0.779342878972574,0.8990648453455542
2026-05-13,0.1991662434486089,0.42913452162274746,0.21384865780255263,0.3389319312662019,0.7740646171733745,0.8902076014471031
2026-05-14,0.2957334534786288,0.41267843952995326,0.2203301021896532,0.28869693538842234,0.8203317474876475,0.8887702027056542
2026-05-15,0.2989762467087474,0.41368839561379145,0.22560991269843042,0.29154190769591815,0.8265092681014217,0.888710637722018
2026-05-18,0.3007452452748264,0.41902511208136817,0.23834965191624838,0.2836933757365491,0.8408893850395743,0.8823696145151998
2026-05-19,0.3084713658971357,0.48482731576542615,0.2038071478072767,0.3266636630589192,0.8535442068812708,0.8677704417596155
2026-05-20,0.3004215464618666,0.4627850706751381,0.18418130524173879,0.29542333857942266,0.8535193777304143,0.8670988879492888
2026-05-21,0.30584784055644426,0.45762105334813963,0.1716696211601185,0.2554083679331278,0.8461713817115211,0.8513292222387578
2026-05-22,0.3243720478518924,0.4506832826113878,0.19622280081719445,0.21476326674050772,0.8455938728509912,0.8247338116443285
2026-05-26,0.338517527254369,0.49925238751043644,0.20353174767946466,0.25321853214497186,0.8410795083245949,0.8060289641315893
2026-05-27,0.32797394328839025,0.4696712782180297,0.19947750924194785,0.22794822425159975,0.8520976827289041,0.8260973358812252
2026-05-28,0.32664284553343925,0.44129914765112715,0.18928778714521236,0.21376110740104287,0.8583929711342771,0.8347069946740332
2026-05-29,0.3206851475681473,0.40282860175069846,0.1840187915593935,0.20149800907251578,0.8763928404859079,0.8675506951022395
2026-06-01,0.32304957333223777,0.3859485350479145,0.19577134904020416,0.1870456941695376,0.8830721811413142,0.8787502563311191
2026-06-02,0.29407184294527217,0.3213311092033522,0.16226614858857982,0.11741674949109755,0.884172620186739,0.884548357125222
2026-06-03,0.31023075044860904,0.3478963581916324,0.18170539846520584,0.14579050011336356,0.8828259335352441,0.8867380063117938
2026-06-04,0.30489747848986876,0.3444098580774088,0.1601321731432949,0.11829870147317569,0.8762008398102128,0.8705186662089199
2026-06-05,0.3311959985717445,0.37560594954908577,0.2495875750622287,0.25296375426816564,0.8733715265121678,0.8472060254641121
2026-06-08,0.324562894846429,0.3619289360032271,0.2407894446404332,0.2390168937820969,0.8770049687056127,0.8590817194680287
2026-06-09,0.33912333664101774,0.39896883204315764,0.25462920751331575,0.271815047724069,0.8787118769655423,0.8646467731321399
2026-06-10,0.33639743486904305,0.38596926930343406,0.25841355933132837,0.26936327305681257,0.8892447633236935,0.8653664659515476
2026-06-11,0.34625316367878484,0.40259286433729363,0.2713856780705278,0.2944992598023464,0.8946704129469081,0.8740033497714453
2026-06-12,0.34563792786472386,0.42086644650039756,0.2768385004305305,0.3157058923839462,0.894537913486402,0.8711434021926986
2026-06-15,0.34232622699556636,0.41723367619050383,0.27732123654402513,0.31558172582517025,0.8972314878160521,0.873207399606915
2026-06-16,0.33629919321818014,0.42305452772500085,0.2701545675639531,0.3240577591527507,0.8943035309821872,0.8777396122494636
2026-06-17,0.33471922954155536,0.4303943200695913,0.2694155220800615,0.32515614785855834,0.8944107622482765,0.883114933056462
2026-06-18,0.36418436861221615,0.4240035733229409,0.29634234233425066,0.3006841576995925,0.8876996304601754,0.8807679786227575
2026-06-22,0.36780265606087964,0.44126518665544073,0.29503031916480293,0.3169472869336117,0.8869278721177767,0.8707217585429442
2026-06-23,0.36710874738654264,0.40806682103672703,0.29545992555786404,0.2897655306784378,0.8865225764066949,0.8666437487847727
2026-06-24,0.344718622292296,0.413183817196195,0.2692809160946927,0.2914992592088919,0.877797284635225,0.8658600899049601
2026-06-25,0.3866473459403012,0.40329013772168515,0.2922450123416001,0.2903145790512546,0.8772810485284154,0.8624109458798142
2026-06-26,0.34573521672391094,0.32645299067807204,0.25936493153411694,0.22994400861664288,0.8783261034744151,0.8689693060259093
2026-06-29,0.36667616740650155,0.3335561763326849,0.27706598145402356,0.25146402359067205,0.8786888617985904,0.8715602440625144
2026-06-30,0.36305579857658005,0.3287961689068562,0.2732001789578412,0.23916127079519098,0.8790995169339311,0.8727385087553404
2026-07-01,0.36397452068014136,0.3227900322693942,0.2758869200870317,0.23440484699761707,0.8770144110522439,0.8767418508329977
2026-07-02,0.37992047220246655,0.3091607626044477,0.2828441630414168,0.2242457530170589,0.872863625606121,0.8832019193530309
2026-07-06,0.37975527340816395,0.32150438025064343,0.2897896157439722,0.25634719783141297,0.874643467014609,0.893613371082511
2026-07-07,0.39238436439775554,0.3393318510216016,0.30101199023775577,0.2943282191444556,0.8715498195377103,0.8895244073190237
2026-07-08,0.36010544768078034,0.2695812498175168,0.2810347022730824,0.26054229183214705,0.8648129420529851,0.8807963097103326
2026-07-09,0.3819775529357325,0.3050337214465921,0.3030681083276187,0.3009849068041817,0.8652758596169244,0.8940039430626053
2026-07-10,0.3559254312610817,0.27635470965840725,0.2641561982967203,0.25000102644189015,0.8683556758963853,0.8921653126409923
2026-07-13,0.3540493758952421,0.28306631369364066,0.27042239725345224,0.2644644712910792,0.8699109706349202,0.890135232070444
2026-07-14,0.3200872542621441,0.21285257668667723,0.20147532073752641,0.1353986007318385,0.8642192617882877,0.858209546934756
2026-07-15,0.3222368365674499,0.1986479868486026,0.22137598469840328,0.14906086056956966,0.8626787650031842,0.840780780259634
2026-07-16,0.3261720846856205,0.2547209953156805,0.22745685085963654,0.21044388973196265,0.8633800885844723,0.8386462412055189
2026-07-17,0.32127995044474006,0.25386225187720407,0.21590942672015975,0.1962587533278527,0.8613395925925869,0.8441557393593853
2026-07-20,0.3294525141386403,0.28088446329616684,0.22439849252443128,0.26219390469477977,0.8622358110203593,0.853857089732413
2026-07-21,0.3134112688146783,0.1998303685749224,0.20208706654757247,0.06971124954270501,0.8571763356728361,0.8638753963786395
2026-07-22,0.3137274451850102,0.23069965691274544,0.20280318882953094,0.09295842345159946,0.8614456555530188,0.8627163430264371
2026-07-23,0.313595054863361,0.1828340791268,0.20218789734466516,0.04966350127137729,0.8642964440603499,0.864136476823679
2026-07-24,0.30573429453980333,0.17520362917864607,0.19920497536477963,0.04631059610925715,0.8650963911454007,0.8637194597527788
2026-07-27,0.3095573968833862,0.10727941482730788,0.20658259617601218,-0.0403913320661977,0.8664982140771075,0.8515565840097471
2026-07-28,0.3178303394698812,0.10657667628930713,0.21483428319658934,-0.03948797140888335,0.8653464556277187,0.8522703045404834
2026-07-29,0.32658616144867236,0.13131012250871812,0.22349865093846089,-0.015679252026213182,0.8673754447634416,0.8526166371381668
2026-07-30,0.3270734185854902,0.14371923852163393,0.22396506084850795,-0.0020538082431656476,0.8690093954808618,0.8550592558223707
2026-07-31,0.3328988496748549,0.1588485606028767,0.22785990968855707,0.028028061105594457,0.8711398308742773,0.8541411339227464
2026-08-03,0.3242754098151378,0.14413697808447257,0.20867153233388624,0.027453458006020316,0.8735980477660718,0.8635009691868856
2026-08-04,0.35313025769222006,0.23663786674578807,0.23334514371291046,0.11550851835234255,0.8689715718905796,0.868336338986619
2026-08-05,0.33154373838438855,0.23857997861321137,0.21532611749315886,0.11661629047535858,0.8672476103592692,0.8696189171388286
2026-08-06,0.32925898421593947,0.2308305936733448,0.21258153592759058,0.11175101956443256,0.867202614243896,0.8696382522856124
2026-08-07,0.32929892862626814,0.23892179193897245,0.21207322494581077,0.11540773958954778,0.8642248375365753,0.8687111329822702
2026-08-10,0.3172134730155519,0.33036321955686676,0.20714193613951545,0.18735569230217855,0.8697167257657729,0.8727723629063496
2026-08-11,0.29489040810202005,0.2498545785419295,0.20089103143947695,0.14011120276412192,0.8693290480882646,0.8698417454212244
2026-08-12,0.28871748834078004,0.25410082905529513,0.18807138091134018,0.1331180803056216,0.868743666603218,0.8665801918951221
2026-08-13,0.2312928480348962,0.14177779375506863,0.14908626404824418,0.06890512740652202,0.8712163098147878,0.8721045696260995
2026-08-14,0.2224855384714915,0.1419725475215223,0.15617750036151118,0.09313838398171574,0.8792591968663462,0.8802975131355107
2026-08-17,0.2182150237070767,0.11583749263750491,0.16185735330557682,0.07264337218254756,0.8824062339141113,0.8785294628647836
2026-08-18,0.21159215446307048,0.0761728545050418,0.1708104341495505,0.057332767625440456,0.8871288041073881,0.8950037484208052
2026-08-19,0.20838516785713487,0.1402884259959751,0.17007234291025908,0.08837070484425358,0.8899691861979954,0.9217770069398327
2026-08-20,0.20639670849235844,0.061255337253721724,0.1777986940964821,0.048727254510945874,0.8952896705858416,0.926416833236409
2026-08-21,0.222711340468387,0.13602156742847718,0.19131485744527976,0.12085233594032091,0.8920649954622556,0.917289471156805
2026-08-24,0.23109123546227925,0.1484821068924173,0.19923617123529946,0.1245893990147234,0.888917778543045,0.9135867222457653
